firm_num,round,consumer_id,share,share_reason,final_choice,final_reason,decision_sequence,total_revenue,Privacy_Cost,Valuations
5,2,C18,,,,,,0.16,0.052,"[0.91, 0.61, 0.78, 0.79, 0.59]"
5,2,C19,,,,,,0.26,0.036,"[0.93, 0.52, 0.78, 1.0, 0.7]"
5,2,C20,,,,,,-0.04,0.037,"[0.42, 0.09, 0.03, 0.17, 0.4]"
5,3,C1,,,,,,0.3,0.036,"[0.05, 0.37, 0.94, 0.59, 0.33]"
5,3,C2,,,,,,-0.04,0.035,"[0.4, 0.47, 0.53, 0.43, 0.35]"
5,3,C3,,,,,,0.33,0.034,"[0.42, 0.87, 0.73, 0.83, 0.96]"
5,3,C4,,,,,,0.14,0.032,"[0.75, 0.77, 0.19, 0.58, 0.52]"
5,3,C5,,,,,,0.3,0.03,"[0.52, 0.02, 0.93, 0.69, 0.18]"
5,3,C6,,,,,,0.23,0.043,"[0.97, 0.07, 0.68, 0.68, 0.14]"
5,3,C7,,,,,,-0.03,0.046,"[0.46, 0.15, 0.25, 0.72, 0.61]"
5,3,C8,,,,,,0.13,0.043,"[0.75, 0.34, 0.63, 0.36, 0.77]"
5,3,C9,,,,,,-0.05,0.054,"[0.55, 0.61, 0.49, 0.21, 0.19]"
5,3,C10,,,,,,0.31,0.043,"[0.34, 0.65, 0.52, 0.54, 0.95]"
5,3,C11,,,,,,0.33,0.03,"[0.81, 0.96, 0.51, 0.26, 0.36]"
5,3,C12,,,,,,0.02,0.029,"[0.17, 0.29, 0.65, 0.31, 0.18]"
5,3,C13,,,,,,0.28,0.037,"[0.05, 0.43, 0.42, 0.33, 0.92]"
5,3,C14,,,,,,0.09,0.041,"[0.69, 0.27, 0.19, 0.54, 0.73]"
5,3,C15,,,,,,0.19,0.043,"[0.14, 0.83, 0.34, 0.17, 0.15]"
5,3,C16,,,,,,0.14,0.036,"[0.43, 0.5, 0.78, 0.42, 0.21]"
5,3,C17,,,,,,0.21,0.042,"[0.9, 0.84, 0.58, 0.95, 0.43]"
5,3,C18,,,,,,0.16,0.052,"[0.91, 0.61, 0.78, 0.79, 0.59]"
5,3,C19,,,,,,0.26,0.036,"[0.93, 0.52, 0.78, 1.0, 0.7]"
5,3,C20,,,,,,-0.04,0.037,"[0.42, 0.09, 0.03, 0.17, 0.4]"
5,4,C1,,,,,,0.3,0.036,"[0.05, 0.37, 0.94, 0.59, 0.33]"
5,4,C2,,,,,,-0.04,0.035,"[0.4, 0.47, 0.53, 0.43, 0.35]"
5,4,C3,,,,,,0.33,0.034,"[0.42, 0.87, 0.73, 0.83, 0.96]"
5,4,C4,,,,,,0.14,0.032,"[0.75, 0.77, 0.19, 0.58, 0.52]"
5,4,C5,,,,,,0.3,0.03,"[0.52, 0.02, 0.93, 0.69, 0.18]"
5,4,C6,,,,,,0.33,0.043,"[0.97, 0.07, 0.68, 0.68, 0.14]"
5,4,C7,,,,,,0.07,0.046,"[0.46, 0.15, 0.25, 0.72, 0.61]"
5,4,C8,,,,,,0.13,0.043,"[0.75, 0.34, 0.63, 0.36, 0.77]"
5,4,C9,,,,,,-0.04,0.054,"[0.55, 0.61, 0.49, 0.21, 0.19]"
5,4,C10,,,,,,0.31,0.043,"[0.34, 0.65, 0.52, 0.54, 0.95]"
5,4,C11,,,,,,0.33,0.03,"[0.81, 0.96, 0.51, 0.26, 0.36]"
5,4,C12,,,,,,0.02,0.029,"[0.17, 0.29, 0.65, 0.31, 0.18]"
5,4,C13,,,,,,0.28,0.037,"[0.05, 0.43, 0.42, 0.33, 0.92]"
5,4,C14,,,,,,0.09,0.041,"[0.69, 0.27, 0.19, 0.54, 0.73]"
5,4,C15,,,,,,0.19,0.043,"[0.14, 0.83, 0.34, 0.17, 0.15]"
5,4,C16,,,,,,0.14,0.036,"[0.43, 0.5, 0.78, 0.42, 0.21]"
5,4,C17,,,,,,0.31,0.042,"[0.9, 0.84, 0.58, 0.95, 0.43]"
5,4,C18,,,,,,0.26,0.052,"[0.91, 0.61, 0.78, 0.79, 0.59]"
5,4,C19,,,,,,0.36,0.036,"[0.93, 0.52, 0.78, 1.0, 0.7]"
5,4,C20,,,,,,-0.04,0.037,"[0.42, 0.09, 0.03, 0.17, 0.4]"
5,5,C1,,,,,,0.3,0.036,"[0.05, 0.37, 0.94, 0.59, 0.33]"
5,5,C2,,,,,,-0.04,0.035,"[0.4, 0.47, 0.53, 0.43, 0.35]"
5,5,C3,,,,,,0.33,0.034,"[0.42, 0.87, 0.73, 0.83, 0.96]"
5,5,C4,,,,,,0.14,0.032,"[0.75, 0.77, 0.19, 0.58, 0.52]"
5,5,C5,,,,,,0.3,0.03,"[0.52, 0.02, 0.93, 0.69, 0.18]"
5,5,C6,,,,,,0.33,0.043,"[0.97, 0.07, 0.68, 0.68, 0.14]"
5,5,C7,,,,,,0.07,0.046,"[0.46, 0.15, 0.25, 0.72, 0.61]"
5,5,C8,,,,,,0.13,0.043,"[0.75, 0.34, 0.63, 0.36, 0.77]"
5,5,C9,,,,,,-0.04,0.054,"[0.55, 0.61, 0.49, 0.21, 0.19]"
5,5,C10,,,,,,0.31,0.043,"[0.34, 0.65, 0.52, 0.54, 0.95]"
5,5,C11,,,,,,0.33,0.03,"[0.81, 0.96, 0.51, 0.26, 0.36]"
5,5,C12,,,,,,0.02,0.029,"[0.17, 0.29, 0.65, 0.31, 0.18]"
5,5,C13,,,,,,0.28,0.037,"[0.05, 0.43, 0.42, 0.33, 0.92]"
5,5,C14,,,,,,0.09,0.041,"[0.69, 0.27, 0.19, 0.54, 0.73]"
5,5,C15,,,,,,0.19,0.043,"[0.14, 0.83, 0.34, 0.17, 0.15]"
5,5,C16,,,,,,0.14,0.036,"[0.43, 0.5, 0.78, 0.42, 0.21]"
5,5,C17,,,,,,0.31,0.042,"[0.9, 0.84, 0.58, 0.95, 0.43]"
5,5,C18,,,,,,0.26,0.052,"[0.91, 0.61, 0.78, 0.79, 0.59]"
5,5,C19,,,,,,0.36,0.036,"[0.93, 0.52, 0.78, 1.0, 0.7]"
5,5,C20,,,,,,-0.04,0.037,"[0.42, 0.09, 0.03, 0.17, 0.4]"
5,6,C1,,,,,,0.3,0.036,"[0.05, 0.37, 0.94, 0.59, 0.33]"
5,6,C2,,,,,,-0.04,0.035,"[0.4, 0.47, 0.53, 0.43, 0.35]"
5,6,C3,,,,,,0.33,0.034,"[0.42, 0.87, 0.73, 0.83, 0.96]"
5,6,C4,,,,,,0.14,0.032,"[0.75, 0.77, 0.19, 0.58, 0.52]"
5,6,C5,,,,,,0.3,0.03,"[0.52, 0.02, 0.93, 0.69, 0.18]"
5,6,C6,,,,,,0.33,0.043,"[0.97, 0.07, 0.68, 0.68, 0.14]"
5,6,C7,,,,,,0.07,0.046,"[0.46, 0.15, 0.25, 0.72, 0.61]"
5,6,C8,,,,,,0.13,0.043,"[0.75, 0.34, 0.63, 0.36, 0.77]"
5,6,C9,,,,,,-0.04,0.054,"[0.55, 0.61, 0.49, 0.21, 0.19]"
5,6,C10,,,,,,0.31,0.043,"[0.34, 0.65, 0.52, 0.54, 0.95]"
5,6,C11,,,,,,0.33,0.03,"[0.81, 0.96, 0.51, 0.26, 0.36]"
5,6,C12,,,,,,0.02,0.029,"[0.17, 0.29, 0.65, 0.31, 0.18]"
5,6,C13,,,,,,0.28,0.037,"[0.05, 0.43, 0.42, 0.33, 0.92]"
5,6,C14,,,,,,0.09,0.041,"[0.69, 0.27, 0.19, 0.54, 0.73]"
5,6,C15,,,,,,0.19,0.043,"[0.14, 0.83, 0.34, 0.17, 0.15]"
5,6,C16,,,,,,0.14,0.036,"[0.43, 0.5, 0.78, 0.42, 0.21]"
5,6,C17,,,,,,0.31,0.042,"[0.9, 0.84, 0.58, 0.95, 0.43]"
5,6,C18,,,,,,0.26,0.052,"[0.91, 0.61, 0.78, 0.79, 0.59]"
5,6,C19,,,,,,0.36,0.036,"[0.93, 0.52, 0.78, 1.0, 0.7]"
5,6,C20,,,,,,-0.04,0.037,"[0.42, 0.09, 0.03, 0.17, 0.4]"
5,7,C1,,,,,,0.3,0.036,"[0.05, 0.37, 0.94, 0.59, 0.33]"
5,7,C2,,,,,,-0.04,0.035,"[0.4, 0.47, 0.53, 0.43, 0.35]"
5,7,C3,,,,,,0.33,0.034,"[0.42, 0.87, 0.73, 0.83, 0.96]"
5,7,C4,,,,,,0.14,0.032,"[0.75, 0.77, 0.19, 0.58, 0.52]"
5,7,C5,,,,,,0.3,0.03,"[0.52, 0.02, 0.93, 0.69, 0.18]"
5,7,C6,,,,,,0.33,0.043,"[0.97, 0.07, 0.68, 0.68, 0.14]"
5,7,C7,,,,,,0.07,0.046,"[0.46, 0.15, 0.25, 0.72, 0.61]"
5,7,C8,,,,,,0.13,0.043,"[0.75, 0.34, 0.63, 0.36, 0.77]"
5,7,C9,,,,,,-0.04,0.054,"[0.55, 0.61, 0.49, 0.21, 0.19]"
5,7,C10,,,,,,0.31,0.043,"[0.34, 0.65, 0.52, 0.54, 0.95]"
5,7,C11,,,,,,0.33,0.03,"[0.81, 0.96, 0.51, 0.26, 0.36]"
5,7,C12,,,,,,0.02,0.029,"[0.17, 0.29, 0.65, 0.31, 0.18]"
5,7,C13,,,,,,0.28,0.037,"[0.05, 0.43, 0.42, 0.33, 0.92]"
5,7,C14,,,,,,0.09,0.041,"[0.69, 0.27, 0.19, 0.54, 0.73]"
5,7,C15,,,,,,0.19,0.043,"[0.14, 0.83, 0.34, 0.17, 0.15]"
5,7,C16,,,,,,0.14,0.036,"[0.43, 0.5, 0.78, 0.42, 0.21]"
5,7,C17,,,,,,0.31,0.042,"[0.9, 0.84, 0.58, 0.95, 0.43]"
5,7,C18,,,,,,0.26,0.052,"[0.91, 0.61, 0.78, 0.79, 0.59]"
5,7,C19,,,,,,0.36,0.036,"[0.93, 0.52, 0.78, 1.0, 0.7]"
5,7,C20,,,,,,-0.04,0.037,"[0.42, 0.09, 0.03, 0.17, 0.4]"
5,8,C1,,,,,,0.3,0.036,"[0.05, 0.37, 0.94, 0.59, 0.33]"
5,8,C2,,,,,,-0.04,0.035,"[0.4, 0.47, 0.53, 0.43, 0.35]"
5,8,C3,,,,,,0.33,0.034,"[0.42, 0.87, 0.73, 0.83, 0.96]"
5,8,C4,,,,,,0.14,0.032,"[0.75, 0.77, 0.19, 0.58, 0.52]"
5,8,C5,,,,,,0.3,0.03,"[0.52, 0.02, 0.93, 0.69, 0.18]"
5,8,C6,,,,,,0.33,0.043,"[0.97, 0.07, 0.68, 0.68, 0.14]"
5,8,C7,,,,,,0.07,0.046,"[0.46, 0.15, 0.25, 0.72, 0.61]"
5,8,C8,,,,,,0.13,0.043,"[0.75, 0.34, 0.63, 0.36, 0.77]"
5,8,C9,,,,,,-0.04,0.054,"[0.55, 0.61, 0.49, 0.21, 0.19]"
5,8,C10,,,,,,0.31,0.043,"[0.34, 0.65, 0.52, 0.54, 0.95]"
5,8,C11,,,,,,0.33,0.03,"[0.81, 0.96, 0.51, 0.26, 0.36]"
5,8,C12,,,,,,0.02,0.029,"[0.17, 0.29, 0.65, 0.31, 0.18]"
5,8,C13,,,,,,0.28,0.037,"[0.05, 0.43, 0.42, 0.33, 0.92]"
5,8,C14,,,,,,0.09,0.041,"[0.69, 0.27, 0.19, 0.54, 0.73]"
5,8,C15,,,,,,0.19,0.043,"[0.14, 0.83, 0.34, 0.17, 0.15]"
5,8,C16,,,,,,0.14,0.036,"[0.43, 0.5, 0.78, 0.42, 0.21]"
5,8,C17,,,,,,0.31,0.042,"[0.9, 0.84, 0.58, 0.95, 0.43]"
5,8,C18,,,,,,0.26,0.052,"[0.91, 0.61, 0.78, 0.79, 0.59]"
5,8,C19,,,,,,0.36,0.036,"[0.93, 0.52, 0.78, 1.0, 0.7]"
5,8,C20,,,,,,-0.04,0.037,"[0.42, 0.09, 0.03, 0.17, 0.4]"
5,9,C1,,,,,,0.3,0.036,"[0.05, 0.37, 0.94, 0.59, 0.33]"
5,9,C2,,,,,,-0.04,0.035,"[0.4, 0.47, 0.53, 0.43, 0.35]"
5,9,C3,,,,,,0.33,0.034,"[0.42, 0.87, 0.73, 0.83, 0.96]"
5,9,C4,,,,,,0.14,0.032,"[0.75, 0.77, 0.19, 0.58, 0.52]"
5,9,C5,,,,,,0.3,0.03,"[0.52, 0.02, 0.93, 0.69, 0.18]"
5,9,C6,,,,,,0.33,0.043,"[0.97, 0.07, 0.68, 0.68, 0.14]"
5,9,C7,,,,,,0.07,0.046,"[0.46, 0.15, 0.25, 0.72, 0.61]"
5,9,C8,,,,,,0.13,0.043,"[0.75, 0.34, 0.63, 0.36, 0.77]"
5,9,C9,,,,,,-0.04,0.054,"[0.55, 0.61, 0.49, 0.21, 0.19]"
5,9,C10,,,,,,0.31,0.043,"[0.34, 0.65, 0.52, 0.54, 0.95]"
5,9,C11,,,,,,0.33,0.03,"[0.81, 0.96, 0.51, 0.26, 0.36]"
5,9,C12,,,,,,0.02,0.029,"[0.17, 0.29, 0.65, 0.31, 0.18]"
5,9,C13,,,,,,0.28,0.037,"[0.05, 0.43, 0.42, 0.33, 0.92]"
5,9,C14,,,,,,0.09,0.041,"[0.69, 0.27, 0.19, 0.54, 0.73]"
5,9,C15,,,,,,0.19,0.043,"[0.14, 0.83, 0.34, 0.17, 0.15]"
5,9,C16,,,,,,0.14,0.036,"[0.43, 0.5, 0.78, 0.42, 0.21]"
5,9,C17,,,,,,0.31,0.042,"[0.9, 0.84, 0.58, 0.95, 0.43]"
5,9,C18,,,,,,0.26,0.052,"[0.91, 0.61, 0.78, 0.79, 0.59]"
5,9,C19,,,,,,0.36,0.036,"[0.93, 0.52, 0.78, 1.0, 0.7]"
5,9,C20,,,,,,-0.04,0.037,"[0.42, 0.09, 0.03, 0.17, 0.4]"
5,10,C1,,,,,,0.3,0.036,"[0.05, 0.37, 0.94, 0.59, 0.33]"
5,10,C2,,,,,,-0.04,0.035,"[0.4, 0.47, 0.53, 0.43, 0.35]"
5,10,C3,,,,,,0.33,0.034,"[0.42, 0.87, 0.73, 0.83, 0.96]"
5,10,C4,,,,,,0.14,0.032,"[0.75, 0.77, 0.19, 0.58, 0.52]"
5,10,C5,,,,,,0.3,0.03,"[0.52, 0.02, 0.93, 0.69, 0.18]"
5,10,C6,,,,,,0.33,0.043,"[0.97, 0.07, 0.68, 0.68, 0.14]"
5,10,C7,,,,,,0.07,0.046,"[0.46, 0.15, 0.25, 0.72, 0.61]"
5,10,C8,,,,,,0.13,0.043,"[0.75, 0.34, 0.63, 0.36, 0.77]"
5,10,C9,,,,,,-0.04,0.054,"[0.55, 0.61, 0.49, 0.21, 0.19]"
5,10,C10,,,,,,0.31,0.043,"[0.34, 0.65, 0.52, 0.54, 0.95]"
5,10,C11,,,,,,0.33,0.03,"[0.81, 0.96, 0.51, 0.26, 0.36]"
5,10,C12,,,,,,0.02,0.029,"[0.17, 0.29, 0.65, 0.31, 0.18]"
5,10,C13,,,,,,0.28,0.037,"[0.05, 0.43, 0.42, 0.33, 0.92]"
5,10,C14,,,,,,0.09,0.041,"[0.69, 0.27, 0.19, 0.54, 0.73]"
5,10,C15,,,,,,0.19,0.043,"[0.14, 0.83, 0.34, 0.17, 0.15]"
5,10,C16,,,,,,0.14,0.036,"[0.43, 0.5, 0.78, 0.42, 0.21]"
5,10,C17,,,,,,0.31,0.042,"[0.9, 0.84, 0.58, 0.95, 0.43]"
5,10,C18,,,,,,0.26,0.052,"[0.91, 0.61, 0.78, 0.79, 0.59]"
5,10,C19,,,,,,0.36,0.036,"[0.93, 0.52, 0.78, 1.0, 0.7]"
5,10,C20,,,,,,-0.04,0.037,"[0.42, 0.09, 0.03, 0.17, 0.4]"
