firm_num,round,consumer_id,share,share_reason,final_choice,final_reason,decision_sequence,total_revenue,Privacy_Cost,Valuations
5,7,C20,,,,,,0.17,0.048,"[0.02, 0.62, 0.72, 0.61, 0.63]"
5,8,C1,,,,,,0.39,0.044,"[0.16, 0.23, 0.01, 0.93, 0.74]"
5,8,C2,,,,,,0.35,0.048,"[0.65, 0.59, 0.64, 0.9, 0.66]"
5,8,C3,,,,,,0.4,0.045,"[0.09, 0.11, 0.95, 0.58, 0.15]"
5,8,C4,,,,,,0.42,0.045,"[0.05, 0.68, 0.97, 0.1, 0.25]"
5,8,C5,,,,,,0.37,0.038,"[0.41, 0.54, 0.22, 0.91, 0.81]"
5,8,C6,,,,,,0.42,0.039,"[0.58, 0.35, 0.96, 0.19, 0.96]"
5,8,C7,,,,,,0.36,0.049,"[0.59, 0.91, 0.42, 0.91, 0.8]"
5,8,C8,,,,,,0.31,0.027,"[0.72, 0.84, 0.68, 0.38, 0.74]"
5,8,C9,,,,,,0.42,0.031,"[0.82, 0.95, 0.73, 0.66, 0.95]"
5,8,C10,,,,,,0.03,0.027,"[0.19, 0.52, 0.56, 0.1, 0.0]"
5,8,C11,,,,,,0.37,0.036,"[0.72, 0.51, 0.91, 0.62, 0.51]"
5,8,C12,,,,,,0.01,0.026,"[0.19, 0.03, 0.52, 0.54, 0.22]"
5,8,C13,,,,,,0.38,0.043,"[0.35, 0.22, 0.82, 0.92, 0.85]"
5,8,C14,,,,,,0.28,0.044,"[0.79, 0.41, 0.39, 0.82, 0.22]"
5,8,C15,,,,,,0.14,0.03,"[0.13, 0.67, 0.53, 0.17, 0.28]"
5,8,C16,,,,,,0.36,0.049,"[0.91, 0.87, 0.7, 0.52, 0.22]"
5,8,C17,,,,,,0.38,0.039,"[0.06, 0.28, 0.11, 0.92, 0.2]"
5,8,C18,,,,,,0.26,0.039,"[0.61, 0.09, 0.45, 0.8, 0.62]"
5,8,C19,,,,,,0.39,0.032,"[0.21, 0.3, 0.92, 0.8, 0.07]"
5,8,C20,,,,,,0.17,0.048,"[0.02, 0.62, 0.72, 0.61, 0.63]"
5,9,C1,,,,,,0.39,0.044,"[0.16, 0.23, 0.01, 0.93, 0.74]"
5,9,C2,,,,,,0.35,0.048,"[0.65, 0.59, 0.64, 0.9, 0.66]"
5,9,C3,,,,,,0.4,0.045,"[0.09, 0.11, 0.95, 0.58, 0.15]"
5,9,C4,,,,,,0.42,0.045,"[0.05, 0.68, 0.97, 0.1, 0.25]"
5,9,C5,,,,,,0.37,0.038,"[0.41, 0.54, 0.22, 0.91, 0.81]"
5,9,C6,,,,,,0.42,0.039,"[0.58, 0.35, 0.96, 0.19, 0.96]"
5,9,C7,,,,,,0.36,0.049,"[0.59, 0.91, 0.42, 0.91, 0.8]"
5,9,C8,,,,,,0.31,0.027,"[0.72, 0.84, 0.68, 0.38, 0.74]"
5,9,C9,,,,,,0.42,0.031,"[0.82, 0.95, 0.73, 0.66, 0.95]"
5,9,C10,,,,,,0.03,0.027,"[0.19, 0.52, 0.56, 0.1, 0.0]"
5,9,C11,,,,,,0.37,0.036,"[0.72, 0.51, 0.91, 0.62, 0.51]"
5,9,C12,,,,,,0.01,0.026,"[0.19, 0.03, 0.52, 0.54, 0.22]"
5,9,C13,,,,,,0.38,0.043,"[0.35, 0.22, 0.82, 0.92, 0.85]"
5,9,C14,,,,,,0.28,0.044,"[0.79, 0.41, 0.39, 0.82, 0.22]"
5,9,C15,,,,,,0.14,0.03,"[0.13, 0.67, 0.53, 0.17, 0.28]"
5,9,C16,,,,,,0.36,0.049,"[0.91, 0.87, 0.7, 0.52, 0.22]"
5,9,C17,,,,,,0.38,0.039,"[0.06, 0.28, 0.11, 0.92, 0.2]"
5,9,C18,,,,,,0.26,0.039,"[0.61, 0.09, 0.45, 0.8, 0.62]"
5,9,C19,,,,,,0.39,0.032,"[0.21, 0.3, 0.92, 0.8, 0.07]"
5,9,C20,,,,,,0.17,0.048,"[0.02, 0.62, 0.72, 0.61, 0.63]"
5,10,C1,,,,,,0.39,0.044,"[0.16, 0.23, 0.01, 0.93, 0.74]"
5,10,C2,,,,,,0.35,0.048,"[0.65, 0.59, 0.64, 0.9, 0.66]"
5,10,C3,,,,,,0.4,0.045,"[0.09, 0.11, 0.95, 0.58, 0.15]"
5,10,C4,,,,,,0.42,0.045,"[0.05, 0.68, 0.97, 0.1, 0.25]"
5,10,C5,,,,,,0.37,0.038,"[0.41, 0.54, 0.22, 0.91, 0.81]"
5,10,C6,,,,,,0.42,0.039,"[0.58, 0.35, 0.96, 0.19, 0.96]"
5,10,C7,,,,,,0.36,0.049,"[0.59, 0.91, 0.42, 0.91, 0.8]"
5,10,C8,,,,,,0.31,0.027,"[0.72, 0.84, 0.68, 0.38, 0.74]"
5,10,C9,,,,,,0.42,0.031,"[0.82, 0.95, 0.73, 0.66, 0.95]"
5,10,C10,,,,,,0.03,0.027,"[0.19, 0.52, 0.56, 0.1, 0.0]"
5,10,C11,,,,,,0.37,0.036,"[0.72, 0.51, 0.91, 0.62, 0.51]"
5,10,C12,,,,,,0.01,0.026,"[0.19, 0.03, 0.52, 0.54, 0.22]"
5,10,C13,,,,,,0.38,0.043,"[0.35, 0.22, 0.82, 0.92, 0.85]"
5,10,C14,,,,,,0.28,0.044,"[0.79, 0.41, 0.39, 0.82, 0.22]"
5,10,C15,,,,,,0.14,0.03,"[0.13, 0.67, 0.53, 0.17, 0.28]"
5,10,C16,,,,,,0.36,0.049,"[0.91, 0.87, 0.7, 0.52, 0.22]"
5,10,C17,,,,,,0.38,0.039,"[0.06, 0.28, 0.11, 0.92, 0.2]"
5,10,C18,,,,,,0.26,0.039,"[0.61, 0.09, 0.45, 0.8, 0.62]"
5,10,C19,,,,,,0.39,0.032,"[0.21, 0.3, 0.92, 0.8, 0.07]"
5,10,C20,,,,,,0.17,0.048,"[0.02, 0.62, 0.72, 0.61, 0.63]"
